time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-09-22T21:58:04.511Z,-23.6936,-67.3006,189.92,4.4,mb,,88,1.093,0.81,us,us7000fdmx,2021-09-22T23:08:04.040Z,"Chile-Argentina border region",earthquake,10.5,9.9,0.241,5,reviewed,us,us
2021-09-22T21:54:57.540Z,17.9535,-66.9576,11,2.22,md,6,210,0.0881,0.11,pr,pr2021265009,2021-09-22T22:16:49.920Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.63,1.19,0.13,5,reviewed,pr,pr
2021-09-22T21:54:35.410Z,33.1393333,-116.693,18.01,1.51,ml,48,38,0.07092,0.19,ci,ci39816791,2021-09-22T22:25:30.393Z,"11km NW of Julian, CA",earthquake,0.23,0.55,0.153,45,reviewed,ci,ci
2021-09-22T21:49:14.170Z,44.7918333,-110.9258333,6.69,1.7,ml,20,123,0.05376,0.14,uu,uu60459157,2021-09-23T14:57:33.150Z,"20 km NE of West Yellowstone, Montana",earthquake,0.34,0.75,0.272,5,reviewed,uu,uu
2021-09-22T21:44:34.630Z,19.1989994049072,-155.441329956055,32.5699996948242,2.06,ml,44,132,,0.100000001,hv,hv72720527,2021-09-22T21:50:04.520Z,"3 km E of Pāhala, Hawaii",earthquake,0.54,0.769999981,0.32,3,automatic,hv,hv
2021-09-22T21:39:11.470Z,38.5298333,-119.4126667,2.93,1.69,md,11,104,0.03242,0.05,nc,nc73628166,2021-09-23T09:43:27.176Z,"29km SSW of Smith Valley, NV",earthquake,0.29,0.48,0.175,14,reviewed,nc,nc
2021-09-22T21:37:17.479Z,31.75920643,-103.8412246,6.157275391,2.2,ml,17,78,0.1635010538,0.2,tx,tx2021spzp,2021-09-23T17:02:13.964Z,"23 km WNW of Mentone, Texas",earthquake,0.9685509703,2.073947205,0.1,10,reviewed,tx,tx
2021-09-22T21:30:02.144Z,59.9965,-140.1559,11.9,1.9,ml,,,,0.94,ak,ak021c6m3i7q,2021-09-22T21:35:15.135Z,"55 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-22T21:27:54.367Z,57.4018,-155.4725,72.9,1.2,ml,,,,0.26,ak,ak021c6m2z3g,2021-09-22T23:08:17.117Z,"63 km WSW of Karluk, Alaska",earthquake,,8.5,,,reviewed,ak,ak
2021-09-22T21:21:13.352Z,31.75851293,-103.8431083,6.697143555000001,2.3,ml,13,107,0.1618050249,0.2,tx,tx2021spzb,2021-09-23T16:54:50.516Z,"23 km WNW of Mentone, Texas",earthquake,0.8688748163,2.267857011,0.1,7,reviewed,tx,tx
2021-09-22T21:17:58.047Z,31.75920878,-103.840147,6.568603515999999,3.4,ml,17,68,0.1644068815,0.2,tx,tx2021spyz,2021-09-23T17:30:00.454Z,"23 km WNW of Mentone, Texas",earthquake,0.8641234648,2.397892916,0.1,12,reviewed,tx,tx
2021-09-22T21:15:38.470Z,37.6328333,-118.877,6.18,1.47,md,24,83,0.01776,0.06,nc,nc73628156,2021-09-22T22:02:03.460Z,"9km E of Mammoth Lakes, CA",earthquake,0.3,0.35,0.18,18,reviewed,nc,nc
2021-09-22T21:12:37.336Z,38.7661,-116.7136,0,1.5,ml,8,303.73,0.971,0.4024,nn,nn00823064,2021-09-22T21:17:21.268Z,"58 km SSE of Kingston, Nevada",earthquake,,0.2,0.09,2,automatic,nn,nn
2021-09-22T21:12:16.450Z,19.2466,-65.1123,29,3.57,md,18,300,0.9544,0.46,pr,pr2021265008,2021-09-22T22:32:43.040Z,"101 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.95,29.41,0.1,14,reviewed,pr,pr
2021-09-22T21:10:53.334Z,38.1031,-118.9622,0,1.2,ml,11,175.79,0.389,0.2715,nn,nn00823062,2021-09-22T21:15:03.195Z,"17 km ENE of Mono City, California",earthquake,,128.3,0.34,6,automatic,nn,nn
2021-09-22T21:07:44.200Z,19.228666305542,-155.425003051758,35.6100006103516,2.03999996,md,36,128,,0.119999997,hv,hv72720482,2021-09-22T21:13:15.920Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.75,0.850000024,1.08000004,17,automatic,hv,hv
2021-09-22T20:53:15.109Z,35.95366667,-97.80033333,5.38,1.2,ml,37,48,0.1970613298,0.26,ok,ok2021spyd,2021-09-22T21:06:18.536Z,"10 km ESE of Dover, Oklahoma",earthquake,,0.9,0.12,4,reviewed,ok,ok
2021-09-22T20:52:13.810Z,35.5033333,-118.3891667,7.98,1.97,ml,31,64,0.1735,0.13,ci,ci39816719,2021-09-22T21:03:00.530Z,"13km SE of Bodfish, CA",earthquake,0.18,0.79,0.219,28,reviewed,ci,ci
2021-09-22T20:48:08.700Z,39.4241667,-110.2961667,-2.49,1.47,md,8,200,0.02241,0.1,uu,uu60459147,2021-09-23T15:09:00.840Z,"16 km SSE of Sunnyside, Utah",earthquake,1.08,2.32,0.23,7,reviewed,uu,uu
2021-09-22T20:46:25.568Z,59.9883,-153.3694,141,1.4,ml,,,,0.49,ak,ak021c6lljw2,2021-09-22T20:50:20.338Z,"46 km ENE of Pedro Bay, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-09-22T20:31:22.140Z,35.9058333,-117.7468333,6.69,1,ml,20,54,0.07209,0.08,ci,ci39816695,2021-09-22T21:30:01.833Z,"15km ESE of Little Lake, CA",earthquake,0.14,0.34,0.199,12,reviewed,ci,ci
2021-09-22T20:26:02.379Z,35.14033333,-95.345,5.81,1.59,ml,43,78,0.118776692,0.28,ok,ok2021spxg,2021-09-23T15:02:06.504Z,"3 km NE of Quinton, Oklahoma",earthquake,,0.8,0.16,4,reviewed,ok,ok
2021-09-22T20:22:46.770Z,33.8753333,-117.499,-0.5,1.04,ml,20,52,0.05163,0.22,ci,ci39816679,2021-09-22T21:27:44.254Z,"2km E of Home Gardens, CA",quarry blast,0.42,31.61,0.129,15,reviewed,ci,ci
2021-09-22T20:22:25.030Z,39.4315,-110.3165,-1.28,1.78,md,9,178,0.009949,0.06,uu,uu60459137,2021-09-22T22:51:10.970Z,"14 km SSE of Sunnyside, Utah",earthquake,0.81,0.25,0.132,7,reviewed,uu,uu
2021-09-22T20:18:27.219Z,36.74716667,-98.044,7,1.34,ml,52,108,0.08728287212,0.25,ok,ok2021spxa,2021-09-23T14:03:55.835Z,"9 km N of Nash, Oklahoma",earthquake,,0.6,0.16,5,reviewed,ok,ok
2021-09-22T20:13:02.612Z,63.1862,-149.8302,85.7,1.6,ml,,,,0.63,ak,ak021c6lefgr,2021-09-22T20:24:07.536Z,"49 km WSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-09-22T20:09:14.380Z,37.6403333,-121.7488333,4.33,1.01,md,17,116,0.0193,0.06,nc,nc73628126,2021-09-22T22:43:23.640Z,"5km SSE of Livermore, CA",earthquake,0.37,0.29,0.277,12,reviewed,nc,nc
2021-09-22T20:01:13.429Z,36.7565,-98.05233333,8.08,1.6,ml,81,87,0.08908251897,0.21,ok,ok2021spwl,2021-09-22T20:10:05.711Z,"8 km E of Nescatunga, Oklahoma",earthquake,,1.3,0.19,34,reviewed,ok,ok
2021-09-22T19:57:24.093Z,-27.6305,-178.801,355.69,5,mb,,70,1.801,1,us,us7000fdlx,2021-09-22T20:17:03.040Z,"Kermadec Islands region",earthquake,11.6,6.4,0.032,312,reviewed,us,us
2021-09-22T19:51:58.319Z,-59.4741,-25.9984,35,5,mb,,81,7.746,0.7,us,us7000fdlw,2021-09-22T20:08:42.040Z,"South Sandwich Islands region",earthquake,6.9,2,0.082,48,reviewed,us,us
2021-09-22T19:47:10.271Z,13.4024,120.729,80.26,4.7,mb,,111,10.332,0.79,us,us7000fdlt,2021-09-23T00:13:05.481Z,"4 km S of Abra de Ilog, Philippines",earthquake,11.6,7.8,0.072,58,reviewed,us,us
2021-09-22T19:41:00.800Z,19.204,-155.410333333333,31.54,1.56,md,18,160,,0.1,hv,hv72720452,2021-09-22T20:53:36.260Z,"Hawaii region, Hawaii",earthquake,0.68,0.94,0.108469112740419,10,reviewed,hv,hv
2021-09-22T19:37:58.954Z,60.0141,-151.632,64.6,1.2,ml,,,,0.39,ak,ak021c6ky9f3,2021-09-22T19:47:02.992Z,"4 km SSE of Ninilchik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-09-22T19:34:25.470Z,32.9061667,-115.9508333,7.67,2.28,ml,70,36,0.02471,0.27,ci,ci39816631,2021-09-22T21:51:23.620Z,"19km NNE of Ocotillo, CA",earthquake,0.21,0.53,0.113,24,reviewed,ci,ci
2021-09-22T19:16:09.973Z,58.7367,-137.3275,9,2.6,ml,,,,0.68,ak,ak021c6ktnl1,2021-09-22T20:53:06.040Z,"83 km NW of Elfin Cove, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-22T19:07:16.530Z,37.721,-121.984,4.87,1.11,md,10,131,0.06629,0.07,nc,nc73628101,2021-09-22T21:57:47.612Z,"5km WNW of Dublin, CA",earthquake,0.37,1.22,0.145,6,reviewed,nc,nc
2021-09-22T19:04:38.690Z,60.9911,-150.5566,14.9,1.5,ml,,,,0.36,ak,ak021c6kr57c,2021-09-22T19:10:48.524Z,"10 km NE of Point Possession, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-22T19:00:01.090Z,38.4806667,-119.5118333,4.35,0.99,md,11,78,0.02133,0.08,nc,nc73628096,2021-09-23T09:34:55.915Z,"32km ENE of Dardanelle, CA",earthquake,0.45,0.4,0.198,8,reviewed,nc,nc
2021-09-22T18:56:56.070Z,38.7994995,-122.7826691,2.89,2.67,md,55,40,0.007527,0.07,nc,nc73628091,2021-09-23T04:39:03.743Z,"3km NW of The Geysers, CA",earthquake,0.15,0.24,0.1,45,automatic,nc,nc
2021-09-22T18:50:17.550Z,19.5586,-64.3933,98,4.13,md,18,244,1.5349,0.54,pr,pr2021265007,2021-09-23T04:39:54.488Z,"142 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,5.09,9.81,0.05,9,reviewed,pr,pr
2021-09-22T18:49:52.635Z,60.6537,-142.9934,17.6,1.5,ml,,,,0.3,ak,ak021c6kfdxd,2021-09-22T18:57:46.743Z,"86 km S of McCarthy, Alaska",earthquake,,0.1,,,automatic,ak,ak
2021-09-22T18:49:17.209Z,62.7493,-150.708,81,1.6,ml,,,,0.38,ak,ak021c6kfb63,2021-09-22T18:53:36.051Z,"28 km N of Petersville, Alaska",earthquake,,1,,,automatic,ak,ak
2021-09-22T18:49:11.953Z,31.76080494,-103.8458093,6.131567383,2.8,ml,18,89,0.1599271411,0.1,tx,tx2021spub,2021-09-22T20:57:15.040Z,"24 km WNW of Mentone, Texas",earthquake,0.7533121101,2.217510824,0.2,12,reviewed,tx,tx
2021-09-22T18:39:28.540Z,53.9031666666667,-166.654166666667,4.57,0.96,ml,8,100,,0.15,av,av91380496,2021-09-22T21:23:55.000Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,0.36,0.66,0.198259576422671,8,reviewed,av,av
2021-09-22T18:34:39.287Z,57.6461,-155.9495,3.6,2.2,ml,,,,0.55,ak,ak021c6kc54o,2021-09-22T21:04:21.040Z,"87 km E of Ugashik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-22T18:23:21.649Z,34.38416667,-96.8545,0,1.53,ml,34,83,0.2258556794,0.31,ok,ok2021sptf,2021-09-23T13:47:57.526Z,"3 km SW of Mill Creek, Oklahoma",quarry blast,,0.5,0.15,7,reviewed,ok,ok
2021-09-22T18:14:21.340Z,39.425,-110.3065,-1.38,1.6,md,8,196,0.01443,0.12,uu,uu60459127,2021-09-23T15:02:48.820Z,"15 km SSE of Sunnyside, Utah",earthquake,1.01,0.54,0.114,7,reviewed,uu,uu
2021-09-22T18:13:10.980Z,33.0611667,-115.0036667,-0.25,1.33,ml,16,83,0.09127,0.21,ci,ci39816591,2021-09-22T20:35:33.339Z,"45km NE of Holtville, CA",quarry blast,0.51,31.61,0.032,3,reviewed,ci,ci
2021-09-22T18:05:19.990Z,17.9208,-66.8618,17,2.41,md,11,214,0.1888,0.14,pr,pr2021265006,2021-09-22T18:39:13.534Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.6,0.85,0.13,3,reviewed,pr,pr
2021-09-22T18:04:39.050Z,39.4323333,-110.3111667,-1.48,1.91,md,9,194,0.01357,0.1,uu,uu60459122,2021-09-23T14:59:38.990Z,"14 km SSE of Sunnyside, Utah",earthquake,0.89,0.46,0.268,6,reviewed,uu,uu
2021-09-22T18:03:06.750Z,33.1973333,-115.6078333,3.3,1,ml,11,67,0.0188,0.21,ci,ci39816583,2021-09-22T20:32:36.273Z,"10km WSW of Niland, CA",earthquake,0.39,0.37,0.154,1,reviewed,ci,ci
2021-09-22T17:59:31.130Z,31.6603333,-116.0351667,7.46,3.41,ml,21,151,0.3433,0.19,ci,ci39816575,2021-09-23T18:01:35.775Z,"51km E of Maneadero, B.C., MX",earthquake,0.24,1,0.105,82,reviewed,ci,ci
2021-09-22T17:59:28.294Z,-36.8604,-74.0679,10,4.4,mb,,134,2.252,0.62,us,us7000fdkr,2021-09-22T18:40:21.040Z,"79 km WNW of Arauco, Chile",earthquake,6.8,2,0.311,3,reviewed,us,us
2021-09-22T17:57:24.490Z,39.43,-110.3156667,-1.16,1.91,md,9,178,0.009386,0.1,uu,uu60459112,2021-09-22T19:13:43.280Z,"14 km SSE of Sunnyside, Utah",earthquake,0.66,0.23,0.074,7,reviewed,uu,uu
2021-09-22T17:57:00.370Z,36.30683333,-95.7115,0,1.36,ml,64,130,0.4013212471,0.6,ok,ok2021spsi,2021-09-22T18:07:39.492Z,"2 km ENE of Valley Park, Oklahoma",quarry blast,,0.6,0.23,26,reviewed,ok,ok
2021-09-22T17:54:51.922Z,38.2555,-118.7324,8.9,1.8,ml,27,150.85,0.179,0.1573,nn,nn00823052,2021-09-23T02:39:33.776Z,"31 km SSW of Hawthorne, Nevada",earthquake,,1.5,0.46,12,reviewed,nn,nn
2021-09-22T17:43:58.336Z,-55.9855,-27.0858,31.89,5,mb,,107,5.656,0.53,us,us7000fdkk,2021-09-22T18:01:35.040Z,"South Sandwich Islands region",earthquake,13.5,6.4,0.105,29,reviewed,us,us
2021-09-22T17:42:01.655Z,-36.8357,-74.176,10,5,mb,,134,2.337,0.61,us,us7000fdki,2021-09-22T19:30:45.036Z,"88 km WNW of Arauco, Chile",earthquake,6.7,1.9,0.118,23,reviewed,us,us
2021-09-22T17:33:03.520Z,33.8348333,-117.4975,2.87,1.46,ml,49,40,0.04702,0.15,ci,ci39816559,2021-09-22T21:41:00.484Z,"5km SSE of Home Gardens, CA",quarry blast,0.2,0.34,0.153,15,reviewed,ci,ci
2021-09-22T17:33:00.263Z,-29.8656,-177.384,10,5.1,mb,,58,0.761,1.19,us,us7000fdka,2021-09-22T17:48:40.040Z,"Kermadec Islands, New Zealand",earthquake,8.2,1.9,0.109,27,reviewed,us,us
2021-09-22T17:30:13.555Z,2.8322,95.5692,29.02,4.5,mb,,205,2.514,0.84,us,us7000fdk9,2021-09-22T18:28:02.040Z,"98 km WNW of Sinabang, Indonesia",earthquake,10.4,6.8,0.1,29,reviewed,us,us
2021-09-22T17:26:42.070Z,19.1921672821045,-155.414505004883,32.6199989318848,1.96000004,md,46,159,,0.119999997,hv,hv72720287,2021-09-22T17:29:59.530Z,"6 km E of Pāhala, Hawaii",earthquake,0.56,0.699999988,0.579999983,20,automatic,hv,hv
2021-09-22T17:20:37.973Z,63.1076,-150.7696,117.7,1.4,ml,,,,0.28,ak,ak021c6jnped,2021-09-22T17:23:35.796Z,"67 km SE of Denali National Park, Alaska",earthquake,,1.5,,,automatic,ak,ak
2021-09-22T17:16:29.053Z,38.1559,-117.9744,2.9,1.2,ml,14,120.19,0.02,0.1813,nn,nn00823046,2021-09-22T17:19:21.499Z,"28 km SSE of Mina, Nevada",earthquake,,0.4,0.25,8,automatic,nn,nn
2021-09-22T17:16:03.200Z,37.4608345,-121.8153305,5.69,2.51,md,61,33,,0.07,nc,nc73628046,2021-09-23T17:27:12.101Z,"9km ENE of Milpitas, CA",earthquake,0.12,0.31,0.15,67,automatic,nc,nc
2021-09-22T17:03:23.315Z,61.1499,-151.9441,101.8,1.7,ml,,,,0.52,ak,ak021c6jk1ck,2021-09-22T17:10:54.097Z,"44 km WNW of Tyonek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-22T17:01:27.962Z,56.417,117.7561,10,5.5,mb,,36,8.302,0.82,us,us7000fdk1,2021-09-23T17:06:36.847Z,"55 km SW of Novaya Chara, Russia",earthquake,8.2,1.8,0.025,539,reviewed,us,us
2021-09-22T16:59:53.810Z,19.2293338775635,-155.414840698242,35.2000007629395,2.03,ml,40,134,,0.140000001,hv,hv72720267,2021-09-22T17:05:24.800Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.5,0.699999988,0.27,3,automatic,hv,hv
2021-09-22T16:51:37.880Z,38.5271667,-119.498,6.81,1.44,md,15,66,0.0204,0.09,nc,nc73628026,2021-09-23T09:36:25.305Z,"32km SSW of Smith Valley, NV",earthquake,0.27,0.36,0.333,16,reviewed,nc,nc
2021-09-22T16:46:05.518Z,65.0657,-150.167,2.6,1.4,ml,,,,0.84,ak,ak021c6j7rwn,2021-09-22T16:49:41.036Z,"23 km ENE of Manley Hot Springs, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-09-22T16:44:26.210Z,34.048,-117.0463333,10.76,1.38,ml,61,36,0.05627,0.18,ci,ci39816519,2021-09-22T21:08:05.560Z,"2km N of Yucaipa, CA",earthquake,0.13,0.27,0.211,22,reviewed,ci,ci
2021-09-22T16:33:00.889Z,60.8223,-150.4343,22.3,1.2,ml,,,,0.42,ak,ak021c6j4z8o,2021-09-22T16:36:49.395Z,"17 km SE of Point Possession, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-09-22T16:32:23.160Z,38.1701,-117.9716,3.6,2.4,ml,22,97.96,0.031,0.1203,nn,nn00823036,2021-09-23T02:39:26.680Z,"27 km SSE of Mina, Nevada",earthquake,,0.8,0.37,9,reviewed,nn,nn
2021-09-22T16:29:17.860Z,19.2181663513184,-155.419830322266,33.3300018310547,1.75999999,md,38,137,,0.129999995,hv,hv72720217,2021-09-22T16:32:33.890Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.68,0.860000014,0.970000029,7,automatic,hv,hv
2021-09-22T16:22:08.958Z,60.2964,-140.8636,8.7,1.6,ml,,,,1.05,ak,ak021c6j2j3o,2021-09-22T22:44:52.658Z,"104 km NW of Yakutat, Alaska",ice quake,,0.6,,,reviewed,ak,ak
2021-09-22T16:22:05.733Z,61.3076,-151.4321,70,1.3,ml,,,,0.51,ak,ak021c6j2mqi,2021-09-22T16:26:38.214Z,"26 km NW of Beluga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-09-22T16:20:47.281Z,12.0163,-87.8005,29.1,4.4,mb,,118,1.018,1.26,us,us7000fdjk,2021-09-22T20:55:39.040Z,"85 km SW of Corinto, Nicaragua",earthquake,2.8,6,0.066,67,reviewed,us,us
2021-09-22T16:16:12.423Z,60.6973,-147.104,25.5,1.7,ml,,,,0.87,ak,ak021c6j1cya,2021-09-22T16:21:17.377Z,"29 km SW of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-22T16:15:54.210Z,36.1893333,-117.8685,5.07,1.85,ml,27,61,0.07245,0.16,ci,ci37354364,2021-09-22T19:41:27.160Z,"16km SE of Olancha, CA",earthquake,0.25,0.87,0.182,28,reviewed,ci,ci
2021-09-22T16:15:51.910Z,36.1885,-117.871,4.87,1.7,ml,35,43,0.07197,0.18,ci,ci39816479,2021-09-22T19:38:27.300Z,"16km SE of Olancha, CA",earthquake,0.19,0.67,0.229,26,reviewed,ci,ci
2021-09-22T16:14:00.792Z,31.68154632,-104.3782755,6.877099609,2.2,ml,14,53,0.1052259135,0.2,tx,tx2021spow,2021-09-23T18:17:54.432Z,"54 km S of Whites City, New Mexico",earthquake,1.379818464,1.907749557,0.1,7,reviewed,tx,tx
2021-09-22T16:08:19.840Z,39.4293333,-110.313,-1.05,1.64,ml,12,179,0.01073,0.07,uu,uu60459102,2021-09-22T19:11:37.560Z,"15 km SSE of Sunnyside, Utah",earthquake,0.61,0.15,0.194,3,reviewed,uu,uu
2021-09-22T16:00:07.730Z,36.215,-95.83833333,0,1.46,ml,62,117,0.3068397876,0.54,ok,ok2021spom,2021-09-22T16:15:30.439Z,"6 km SSE of Owasso, Oklahoma",quarry blast,,0.6,0.18,26,reviewed,ok,ok
2021-09-22T15:59:50.331Z,61.7006,-151.8362,81.4,1.7,ml,,,,0.75,ak,ak021c6ip82h,2021-09-22T16:03:55.361Z,"39 km SW of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-09-22T15:41:34.007Z,62.7079,-149.7025,8.1,1.5,ml,,,,0.75,ak,ak021c6ilbx4,2021-09-22T15:44:43.331Z,"35 km NE of Chase, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-22T15:35:14.280Z,44.6526667,-110.7338333,7.41,1.43,ml,11,122,0.07193,0.17,uu,uu60459087,2021-09-22T18:58:14.840Z,"29 km E of West Yellowstone, Montana",earthquake,0.55,1.22,0.297,2,reviewed,uu,uu
2021-09-22T15:25:07.370Z,36.4715,-96.79766667,0,1.42,ml,22,122,0.02789452614,0.24,ok,ok2021spni,2021-09-22T15:59:15.246Z,"6 km WSW of Ralston, Oklahoma",quarry blast,,0.3,0.17,9,reviewed,ok,ok
2021-09-22T15:09:57.220Z,44.6463333,-110.7361667,6.43,1.51,ml,17,80,0.07804,0.19,uu,uu60459077,2021-09-22T18:43:17.350Z,"29 km E of West Yellowstone, Montana",earthquake,0.38,1.1,0.437,5,reviewed,uu,uu
2021-09-22T15:06:39.659Z,36.2765,-95.216,0,1.47,ml,60,135,0.1871632722,0.42,ok,ok2021spms,2021-09-23T13:24:13.625Z,"4 km NE of Sportsmen Acres, Oklahoma",quarry blast,,0.5,0.25,18,reviewed,ok,ok
2021-09-22T14:59:44.146Z,31.5958057,-104.5464176,8.111083984,1.9,ml,11,148,0.0826618368,0.3,tx,tx2021spmm,2021-09-23T20:06:03.901Z,"66 km SSW of Whites City, New Mexico",earthquake,3.260177041,1.399504089,0.1,6,reviewed,tx,tx
2021-09-22T14:51:28.960Z,38.8235016,-122.7624969,2.05,0.98,md,14,127,0.009055,0.03,nc,nc73627996,2021-09-22T14:53:04.343Z,"3km W of Cobb, CA",earthquake,0.32,0.57,0.11,3,automatic,nc,nc
2021-09-22T14:50:34.816Z,60.0858,-140.0051,12.8,1.9,ml,,,,0.77,ak,ak021c6i1uja,2021-09-22T15:44:43.205Z,"62 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-22T14:49:46.860Z,44.6493333,-110.7353333,7.45,1.04,ml,13,77,0.07531,0.15,uu,uu60459072,2021-09-22T15:12:47.250Z,"Wyoming",earthquake,0.55,1.33,0.483,4,reviewed,uu,uu
2021-09-22T14:44:15.750Z,39.4268333,-110.3101667,-1.31,1.56,ml,10,180,0.01188,0.12,uu,uu60459062,2021-09-22T17:25:01.420Z,"15 km SSE of Sunnyside, Utah",earthquake,0.89,0.38,0.131,4,reviewed,uu,uu
2021-09-22T14:41:28.630Z,33.6503333,-116.7038333,13.68,1.06,ml,40,54,0.06128,0.17,ci,ci39816359,2021-09-22T16:25:53.580Z,"10km S of Idyllwild, CA",earthquake,0.25,0.4,0.215,29,reviewed,ci,ci
2021-09-22T14:35:10.680Z,44.6431667,-110.7331667,8.89,1.32,ml,16,81,0.07457,0.15,uu,uu60459057,2021-09-22T17:58:06.720Z,"29 km E of West Yellowstone, Montana",earthquake,0.34,0.84,0.461,5,reviewed,uu,uu
2021-09-22T14:33:11.470Z,44.6441667,-110.7381667,7.67,1.49,ml,15,81,0.07816,0.17,uu,uu60459052,2021-09-22T17:56:01.770Z,"29 km E of West Yellowstone, Montana",earthquake,0.39,0.64,0.321,6,reviewed,uu,uu
2021-09-22T14:28:51.010Z,39.4315,-110.3241667,-1.1,1.02,md,5,170,0.007426,0.02,uu,uu60459047,2021-09-22T17:09:35.570Z,"14 km SSE of Sunnyside, Utah",earthquake,1.67,0.28,0.147,5,reviewed,uu,uu
2021-09-22T14:24:27.770Z,19.183500289917,-155.463333129883,35.0299987792969,1.88,md,43,105,,0.119999997,hv,hv72720087,2021-09-22T14:27:27.310Z,"2 km SE of Pāhala, Hawaii",earthquake,0.6,0.769999981,0.300000012,5,automatic,hv,hv
2021-09-22T14:23:19.600Z,38.7861671,-122.7106705,0.45,1.01,md,12,106,0.02005,0.03,nc,nc73627986,2021-09-22T14:24:52.860Z,"2km NW of Anderson Springs, CA",earthquake,0.24,0.65,0.12,6,automatic,nc,nc
2021-09-22T14:23:15.770Z,62.1718,-150.7161,5.5,1.4,ml,,,,0.95,ak,ak021c6hw010,2021-09-22T14:27:44.878Z,"29 km WSW of Trapper Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-22T14:21:14.151Z,31.67501596,-104.3932915,6.465771484,1.5,ml,8,86,0.09185115926,0.2,tx,tx2021splf,2021-09-22T16:03:28.699Z,"55 km S of Whites City, New Mexico",earthquake,1.731805387,2.571831348,0.2,6,reviewed,tx,tx
2021-09-22T14:14:40.580Z,31.64054468,-104.2363873,6.825683594,1.7,ml,13,86,0.1706279253,0.3,tx,tx2021spla,2021-09-22T16:44:57.146Z,"55 km NW of Toyah, Texas",earthquake,1.367525687,1.962904816,0.1,7,reviewed,tx,tx
2021-09-22T14:07:09.371Z,31.64566428,-104.2240468,7.288427734,2,ml,15,85,0.158929031,0.2,tx,tx2021spkt,2021-09-22T15:40:28.602Z,"54 km NW of Toyah, Texas",earthquake,1.056754162,1.64077075,0.2,6,reviewed,tx,tx
2021-09-22T14:06:56.360Z,35.062,-118.8868333,17.76,1.39,ml,27,69,0.07974,0.22,ci,ci39816303,2021-09-22T19:22:57.784Z,"14km NNE of Grapevine, CA",earthquake,0.32,0.61,0.227,17,reviewed,ci,ci
2021-09-22T14:04:23.946Z,59.8408,-151.9984,74.9,2.9,ml,,,,0.43,ak,ak021c6hrxzn,2021-09-22T23:27:43.552Z,"11 km NW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-09-22T14:01:09.812Z,-23.4869,-179.4996,506.4,4,mb,,141,6.155,0.48,us,us7000fdg0,2021-09-24T10:51:52.040Z,"south of the Fiji Islands",earthquake,15.4,10.7,0.123,18,reviewed,us,us
2021-09-22T14:00:54.780Z,44.6288333,-110.7328333,8.68,1.63,ml,12,93,0.06821,0.11,uu,uu60028839,2021-09-22T17:51:21.380Z,"29 km E of West Yellowstone, Montana",earthquake,0.41,1.14,0.377,2,reviewed,uu,uu
2021-09-22T13:58:19.210Z,19.5023333333333,-155.468166666667,1.83,1.82,md,35,64,,0.14,hv,hv72720057,2021-09-23T03:43:48.170Z,"25 km WNW of Volcano, Hawaii",earthquake,0.25,0.92,0.108694104693724,10,reviewed,hv,hv
2021-09-22T13:49:10.955Z,63.2648,-151.3477,12.7,1.1,ml,,,,0.62,ak,ak021c6hg4nr,2021-09-22T13:52:10.405Z,"36 km SSE of Denali National Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-09-22T13:45:12.065Z,62.5484,-149.8239,54.6,1.7,ml,,,,0.61,ak,ak021c6hf9vi,2021-09-22T13:57:51.117Z,"18 km NE of Chase, Alaska",earthquake,,0.5,,,automatic,ak,ak
